bodyMajor,bodyAngle,bodyArea,lh1_x,lh1_y,lh1Major,lh1Angle,lh1Area,rh1_x,rh1_y,rh1Major,rh1Angle,rh1Area,lh2_x,lh2_y,lh2Major,lh2Angle,lh2Area,rh2_x,rh2_y,rh2Major,rh2Angle,rh2Area,Pose 
64,75.53,4222.848,-54,15,73,58.903,5504.784,46,10,57,109.385,3402.786,-51,-16,44,-178.698,1935.472,33,-18,44,2.603,1935.472,Leaning_forward
62,77.074,3896.08,-55,13,73,57.829,5504.784,45,9,55,108.759,3110.58,-52,-17,46,-178.755,2167.98,33,-19,43,3.991,1891.484,Leaning_forward
65,78.518,4288.83,-55,14,75,57.995,5891.25,45,9,55,109.093,3110.58,-52,-17,46,-177.51,2167.98,32,-18,44,2.603,1935.472,Leaning_forward
62,79.939,3896.08,-55,13,75,57.995,5891.25,45,8,55,108.759,3110.58,-52,-18,46,-177.51,2167.98,32,-19,44,1.302,1935.472,Leaning_forward
86,97.289,7565.936,-41,7,65,74.899,4288.83,58,19,56,128.501,3167.136,-20,-25,60,180.0,3770.4,59,-15,40,36.027,1633.84,Leaning_forward
87,97.853,7927.266,-37,5,64,80.248,4222.848,61,21,60,132.979,3770.4,-13,-27,59,180.0,3522.182,65,-14,41,40.156,1674.686,Leaning_forward
81,97.734,6871.554,-38,3,64,81.119,4222.848,60,20,60,132.979,3770.4,-14,-29,58,180.0,3462.484,66,-15,38,43.958,1432.752,Leaning_forward
139,89.176,20089.948,-34,-3,77,87.769,6048.35,33,8,53,101.944,2830.942,-30,-48,17,130.236,267.07,13,-24,52,14.3,2777.528,Leaning_forward
119,93.846,14582.022,-38,-2,67,85.732,4631.308,51,13,67,131.987,4631.308,-13,-38,56,174.898,3167.136,58,-19,33,25.017,1140.546,Leaning_forward
114,95.013,13611.144,-37,1,67,85.732,4631.308,57,18,70,134.421,5058.62,-10,-34,59,178.059,3522.182,65,-13,34,20.556,1175.108,Leaning_forward
128,91.79,16891.392,-37,-5,69,85.855,4986.354,50,1,71,109.708,5130.886,-13,-40,54,178.939,3054.024,34,-30,57,-5.013,3402.786,Leaning_forward
132,91.302,18248.736,-37,-5,70,85.101,5058.62,48,-1,73,103.465,5504.784,-13,-38,54,-176.82,3054.024,26,-32,61,-8.393,3833.24,Leaning_forward
131,91.312,17698.886,-37,-3,71,83.571,5130.886,46,-2,71,102.875,5130.886,-13,-37,56,-176.934,3167.136,24,-32,60,-9.462,3770.4,Leaning_forward
130,91.322,17563.78,-37,-2,71,81.983,5130.886,46,-1,69,103.241,4986.354,-14,-36,55,-176.878,3110.58,24,-30,60,-8.531,3770.4,Leaning_forward
132,91.302,18248.736,-37,-2,70,81.87,5058.62,47,-1,70,102.265,5058.62,-15,-36,54,-177.879,3054.024,26,-31,56,-9.13,3167.136,Leaning_forward
129,86.451,17428.674,-46,-1,73,69.353,5504.784,50,2,60,110.225,3770.4,-35,-35,47,-178.781,2215.11,37,-30,47,8.471,2215.11,Leaning_forward
128,84.201,16891.392,-48,1,72,67.319,5429.376,50,3,59,115.71,3522.182,-38,-33,47,180.0,2215.11,41,-29,45,12.804,2120.85,Leaning_forward
127,84.155,16759.428,-48,-7,71,68.791,5130.886,53,-2,62,117.801,3896.08,-32,-33,60,-164.578,3770.4,49,-39,40,27.824,1633.84,Leaning_forward
137,82.047,19370.43,-61,-10,69,85.03,4986.354,28,4,55,96.226,3110.58,-52,-51,26,150.524,653.536,4,-33,57,18.122,3402.786,Leaning_forward
130,81.621,17563.78,-47,-13,74,84.596,5580.192,51,0,64,118.968,4222.848,-23,-39,59,-158.199,3522.182,49,-41,42,37.405,1847.496,Leaning_forward
128,81.933,16891.392,-45,-15,75,82.405,5891.25,53,-2,64,119.745,4222.848,-21,-38,64,-153.435,4222.848,52,-43,43,36.607,1891.484,Leaning_forward
124,79.324,15973.928,-47,-2,79,74.745,6453.668,41,1,65,104.25,4288.83,-29,-42,58,178.025,3462.484,30,-16,48,-38.29,2413.056,Leaning_forward
152,83.991,23879.2,-43,-26,87,86.055,7927.266,36,-26,91,90.0,8577.66,-29,-104,75,115.887,5891.25,22,-105,72,67.319,5429.376,Leaning_forward
156,85.967,25487.904,-42,-26,88,89.349,8018.384,34,-26,92,88.755,8671.92,-29,-106,77,111.251,6048.35,19,-107,76,68.477,5969.8,Leaning_forward
161,92.134,26810.686,-37,-25,89,90.644,8109.502,41,-26,92,88.755,8671.92,-24,-103,71,111.209,5130.886,26,-106,73,66.903,5504.784,Leaning_forward
163,93.511,27655.884,-36,-25,88,91.953,8018.384,43,-27,96,88.807,9652.224,-22,-102,71,110.462,5130.886,28,-108,72,66.28,5429.376,Leaning_forward
164,93.141,27825.552,-37,-26,89,92.573,8109.502,43,-27,97,88.229,9752.768,-22,-105,72,110.186,5429.376,27,-109,72,67.319,5429.376,Leaning_forward
165,93.122,28513.65,-37,-24,89,92.573,8109.502,43,-28,98,87.663,9853.312,-24,-102,70,108.178,5058.62,27,-109,70,66.695,5058.62,Leaning_forward
166,93.103,28686.46,-37,-22,87,92.632,7927.266,43,-26,99,87.686,10264.914,-24,-100,71,107.928,5130.886,27,-109,71,67.011,5130.886,Leaning_forward
105,105.35,11546.85,-43,7,67,92.564,4631.308,57,21,67,110.056,4631.308,-13,-25,58,-176.055,3462.484,52,-14,33,11.976,1140.546,Leaning_forward
143,113.356,21117.382,-21,-13,86,96.633,7565.936,62,-13,88,85.452,8018.384,-10,-89,67,99.324,4631.308,44,-91,74,67.913,5580.192,Leaning_forward
149,111.231,22939.742,-18,-19,86,94.653,7565.936,61,-18,89,85.503,8109.502,-10,-96,69,98.246,4986.354,45,-97,73,70.084,5504.784,Leaning_forward
153,111.871,24517.026,-17,-18,86,94.653,7565.936,62,-19,91,85.601,8577.66,-4,-96,73,105.732,5504.784,45,-99,73,69.353,5504.784,Leaning_forward
150,108.194,23565.0,-22,-18,88,95.194,8018.384,58,-19,93,86.309,9058.386,-6,-97,73,108.189,5504.784,41,-101,76,67.782,5969.8,Leaning_forward
147,106.105,22631.826,-23,-17,90,94.447,8483.4,57,-17,93,87.537,9058.386,-8,-97,74,108.925,5580.192,40,-99,76,66.801,5969.8,Leaning_forward
143,88.798,21117.382,-44,-18,89,94.497,8109.502,37,-20,95,86.987,9253.19,-29,-98,74,108.677,5580.192,19,-102,74,66.194,5580.192,Leaning_forward
167,91.029,28859.27,-40,-22,89,90.644,8109.502,40,-26,96,89.403,9652.224,-27,-103,77,109.604,6048.35,27,-109,74,71.323,5580.192,Leaning_forward
172,91.665,30804.168,-39,-21,89,88.713,8109.502,41,-25,96,90.0,9652.224,-26,-102,76,110.556,5969.8,30,-109,75,72.284,5891.25,Leaning_forward
172,91.998,30804.168,-39,-21,88,88.698,8018.384,41,-25,96,91.193,9652.224,-26,-101,77,111.251,6048.35,30,-108,74,71.075,5580.192,Leaning_forward
171,92.01,30625.074,-39,-21,88,88.698,8018.384,41,-25,97,91.181,9752.768,-26,-101,77,111.251,6048.35,30,-108,72,69.814,5429.376,Leaning_forward
117,106.887,14336.946,-55,12,69,83.387,4986.354,66,19,80,119.745,6535.36,-39,-27,40,167.005,1633.84,53,-20,67,7.651,4631.308,Looking_down
96,108.812,9652.224,-54,16,67,86.583,4631.308,66,18,80,118.156,6535.36,-39,-23,34,161.565,1175.108,53,-22,64,8.005,4222.848,Looking_down
106,96.459,11656.82,-78,20,82,64.058,6956.388,55,20,81,112.457,6871.554,-67,-20,58,174.094,3462.484,46,-21,48,7.125,2413.056,Looking_down
114,95.511,13611.144,-82,22,86,63.138,7565.936,55,20,81,112.457,6871.554,-70,-19,64,176.424,4222.848,48,-21,44,7.765,1935.472,Looking_down
118,93.879,14459.484,-82,21,86,63.138,7565.936,56,20,82,113.471,6956.388,-69,-18,65,179.119,4288.83,49,-20,47,6.072,2215.11,Looking_down
118,99.224,14459.484,-82,18,88,63.146,8018.384,61,18,85,115.058,7477.96,-76,-19,52,-173.418,2777.528,56,-23,46,4.97,2167.98,Looking_down
118,100.176,14459.484,-81,16,87,63.435,7927.266,62,17,86,115.378,7565.936,-76,-19,49,-171.87,2463.328,57,-24,46,4.97,2167.98,Looking_down
118,99.224,14459.484,-82,16,87,63.435,7927.266,62,18,85,115.665,7477.96,-76,-20,52,-173.418,2777.528,57,-23,46,4.97,2167.98,Looking_down
118,100.176,14459.484,-82,18,86,64.026,7565.936,61,24,84,114.444,7389.984,-71,-19,60,-177.138,3770.4,56,-18,45,8.842,2120.85,Looking_down
120,100.008,15081.6,-81,19,87,62.85,7927.266,61,23,86,113.286,7565.936,-69,-19,63,-178.182,4156.866,56,-20,45,7.595,2120.85,Looking_down
122,100.389,15332.96,-80,19,88,62.272,8018.384,62,22,86,113.025,7565.936,-68,-19,65,-179.119,4288.83,57,-20,45,6.34,2120.85,Looking_down
123,99.767,15845.106,-80,20,86,62.549,7565.936,63,21,86,113.025,7565.936,-68,-19,64,180.0,4222.848,57,-20,46,3.731,2167.98,Looking_down
120,110.389,15081.6,-65,23,79,73.163,6453.668,65,25,86,115.378,7565.936,-47,-24,61,163.034,3833.24,50,-17,66,5.194,4562.184,Looking_down
122,110.501,15332.96,-62,20,81,69.114,6871.554,69,23,90,119.982,8483.4,-47,-20,60,176.186,3770.4,63,-19,56,6.116,3167.136,Looking_down
112,94.594,13020.448,-82,20,76,62.765,5969.8,49,21,80,123.887,6535.36,-69,-14,62,179.076,3896.08,49,-16,44,9.039,1935.472,Looking_down
111,91.548,12904.194,-87,18,79,62.14,6453.668,47,18,82,124.651,6956.388,-74,-16,63,-179.091,4156.866,49,-17,42,4.086,1847.496,Looking_down
112,91.534,13020.448,-87,19,79,60.524,6453.668,47,20,83,124.261,7041.222,-75,-15,64,-178.21,4222.848,50,-16,41,4.185,1674.686,Looking_down
114,92.01,13611.144,-86,18,81,59.642,6871.554,48,19,82,123.111,6956.388,-75,-15,64,-177.316,4222.848,51,-17,39,2.936,1592.994,Looking_down
115,93.483,13730.54,-86,18,80,57.693,6535.36,49,19,81,121.931,6871.554,-76,-15,64,-178.21,4222.848,50,-17,40,4.289,1633.84,Looking_down
115,93.483,13730.54,-85,17,80,57.095,6535.36,50,18,80,120.719,6535.36,-75,-16,63,-178.182,4156.866,50,-18,40,2.862,1633.84,Looking_down
117,93.424,14336.946,-85,14,80,57.095,6535.36,50,15,80,119.745,6535.36,-78,-18,58,-176.055,3462.484,50,-21,40,4.289,1633.84,Looking_down
94,92.437,9155.788,-34,-2,45,83.66,2120.85,35,-3,46,102.529,2167.98,-29,-36,27,126.027,763.506,34,-37,25,61.39,628.4,Looking_down
94,90.61,9155.788,-30,-2,47,86.348,2215.11,34,-3,41,99.689,1674.686,-25,-37,25,120.579,628.4,33,-35,24,70.821,603.264,Looking_down
94,107.86,9155.788,-37,19,63,114.146,4156.866,60,17,68,113.199,4700.432,-16,-24,31,118.179,974.02,48,-22,52,16.699,2777.528,Looking_down
96,89.403,9652.224,-29,7,53,90.0,2830.942,34,10,50,99.09,2513.6,-17,-33,35,130.426,1209.67,32,-27,27,64.359,763.506,Looking_down
101,99.09,10472.286,-21,2,55,85.84,3110.58,44,4,51,96.71,2724.114,-15,-36,26,127.304,653.536,43,-32,21,65.772,461.874,Looking_down
90,68.552,8483.4,-47,11,55,61.144,3110.58,27,4,46,97.431,2167.98,-40,-20,42,163.686,1847.496,31,-27,17,93.366,267.07,Looking_down
84,64.041,7389.984,-46,14,54,61.557,3054.024,27,7,43,95.315,1891.484,-37,-15,44,166.908,1935.472,31,-20,11,105.255,103.686,Looking_down
83,62.21,7041.222,-43,17,53,61.049,2830.942,27,7,40,99.926,1633.84,-34,-11,43,169.461,1891.484,31,-17,9,102.529,84.834,Looking_down
82,60.945,6956.388,-41,17,53,61.991,2830.942,27,6,40,99.926,1633.84,-31,-10,45,171.158,2120.85,31,-17,7,98.13,43.988,Looking_down
72,72.316,5429.376,-45,19,61,58.392,3833.24,50,13,51,123.996,2724.114,-38,-10,45,171.158,2120.85,47,-12,34,10.008,1175.108,Looking_down
70,73.61,5058.62,-46,21,65,58.736,4288.83,52,17,53,126.656,2830.942,-39,-9,47,173.928,2215.11,49,-9,38,11.889,1432.752,Looking_down
66,74.291,4562.184,-46,19,68,58.173,4700.432,52,17,52,124.902,2777.528,-40,-11,48,176.424,2413.056,49,-9,37,12.2,1395.048,Looking_down
66,74.291,4562.184,-46,19,66,58.449,4562.184,53,18,53,125.789,2830.942,-39,-11,49,176.496,2463.328,50,-8,38,13.671,1432.752,Looking_down
90,91.909,8483.4,-51,12,67,72.646,4631.308,50,15,63,114.146,4156.866,-42,-26,40,161.114,1633.84,37,-19,52,10.886,2777.528,Looking_down
54,60.124,3054.024,-56,15,77,69.702,6048.35,45,17,51,93.366,2724.114,-42,-3,66,-146.07,4562.184,38,-18,24,49.899,603.264,Looking_down
58,66.93,3462.484,-34,9,72,84.447,5429.376,41,9,53,100.685,2830.942,-22,-11,43,-135.0,1891.484,27,-7,43,-28.926,1891.484,Looking_down
61,65.095,3833.24,-30,12,73,86.082,5504.784,45,8,56,101.31,3167.136,-17,-8,46,-132.357,2167.98,30,-7,47,-33.024,2215.11,Looking_down
82,87.905,6956.388,-24,10,59,90.0,3522.182,39,7,54,86.82,3054.024,-16,-28,23,133.264,505.862,21,-27,36,24.444,1357.344,Looking_down
85,88.652,7477.96,-27,10,56,88.977,3167.136,39,9,54,86.82,3054.024,-19,-30,29,125.311,820.062,22,-29,37,37.476,1395.048,Looking_down
98,87.663,9853.312,-29,2,49,85.333,2463.328,31,1,50,87.709,2513.6,-20,-21,22,-169.695,483.868,22,-33,24,49.899,603.264,Looking_down
98,87.079,9853.312,-30,0,47,81.529,2215.11,30,0,47,90.0,2215.11,-23,-20,23,-160.017,505.862,24,-33,22,57.724,483.868,Looking_down
98,87.079,9853.312,-31,0,48,80.538,2413.056,30,0,46,90.0,2167.98,-23,-19,25,-156.501,628.4,28,-32,18,74.476,339.336,Looking_down
74,86.906,5580.192,-33,18,54,78.275,3054.024,31,9,55,76.464,3110.58,-37,-30,42,95.44,1847.496,15,-32,33,57.265,1140.546,Looking_down
67,86.583,4631.308,-34,22,53,75.964,2830.942,34,14,58,89.012,3462.484,-42,-24,41,85.815,1674.686,25,-31,35,63.435,1209.67,Looking_down
75,110.821,5891.25,-45,12,74,82.304,5580.192,63,15,70,114.376,5058.62,-31,-34,42,154.654,1847.496,51,-31,59,28.301,3522.182,Looking_down
62,93.691,3896.08,-37,20,62,77.969,3896.08,39,12,63,90.909,4156.866,-47,-35,48,81.703,2413.056,13,-32,57,25.677,3402.786,Looking_down
59,86.121,3522.182,-36,18,62,77.074,3896.08,34,13,60,87.138,3770.4,-26,-31,48,132.51,2413.056,9,-31,53,31.329,2830.942,Looking_down
84,87.955,7389.984,-32,5,48,86.424,2413.056,27,4,48,90.0,2413.056,-19,-12,31,-155.854,974.02,12,-18,30,-7.595,942.6,Looking_down
88,89.349,8018.384,-30,2,46,91.245,2167.98,27,3,45,92.545,2120.85,-15,-13,34,-151.928,1175.108,16,-17,25,-11.31,628.4,Looking_down
90,88.727,8483.4,-30,2,45,90.0,2120.85,28,2,42,95.44,1847.496,-15,-14,32,-156.571,1005.44,18,-18,24,-2.386,603.264,Looking_down
88,89.349,8018.384,-29,3,43,91.332,1891.484,28,3,42,95.44,1847.496,-14,-10,33,-149.621,1140.546,19,-15,23,-12.265,505.862,Looking_down
88,90.0,8018.384,-28,3,43,91.332,1891.484,29,3,42,96.789,1847.496,-13,-11,32,-152.65,1005.44,19,-15,24,-11.768,603.264,Looking_down
90,102.184,8483.4,-20,4,43,88.668,1891.484,36,5,40,98.531,1633.84,-5,-10,34,-154.179,1175.108,27,-14,25,-4.574,628.4,Looking_down
89,104.191,8109.502,-19,4,43,87.337,1891.484,38,6,39,98.746,1592.994,-4,-10,35,-154.885,1209.67,28,-13,27,-2.121,763.506,Looking_down
89,104.191,8109.502,-19,3,42,90.0,1847.496,39,6,39,97.306,1592.994,-2,-10,36,-154.134,1357.344,27,-14,28,0.0,791.784,Looking_down
81,109.323,6871.554,-48,4,73,88.431,5504.784,64,12,70,119.846,5058.62,-28,-37,41,167.619,1674.686,53,-25,57,12.095,3402.786,Looking_down
91,112.62,8577.66,-7,5,56,96.116,3167.136,48,8,51,98.915,2724.114,11,-13,34,-146.768,1175.108,29,-13,46,-11.07,2167.98,Looking_down
91,108.435,8577.66,-11,4,49,90.0,2463.328,43,8,44,95.194,1935.472,4,-11,36,-146.31,1357.344,28,-14,34,0.0,1175.108,Looking_down
107,79.315,11766.79,-37,3,49,84.174,2463.328,27,5,44,97.765,1935.472,-27,-31,31,142.765,974.02,22,-27,25,51.34,628.4,Looking_down
109,78.381,12329.208,-38,2,49,86.496,2463.328,27,3,43,97.943,1891.484,-29,-34,31,135.0,974.02,23,-31,27,59.744,763.506,Looking_down
110,79.603,12442.32,-35,0,51,86.634,2724.114,28,1,45,96.34,2120.85,-26,-36,29,137.726,820.062,24,-32,24,58.241,603.264,Looking_down
110,77.978,12442.32,-37,1,51,85.515,2724.114,26,2,44,99.039,1935.472,-27,-35,31,138.814,974.02,23,-31,25,62.447,628.4,Looking_down
87,84.746,7927.266,-35,4,54,79.509,3054.024,36,13,42,114.775,1847.496,-22,-31,39,156.038,1592.994,30,-10,31,12.724,974.02,Looking_down
72,86.028,5429.376,-36,9,58,79.077,3462.484,39,21,43,115.974,1891.484,-21,-26,43,164.055,1891.484,30,-1,36,7.907,1357.344,Looking_down
84,83.884,7389.984,-38,4,64,79.216,4222.848,39,8,51,104.574,2724.114,-24,-30,39,172.694,1592.994,35,-24,25,35.538,628.4,Looking_down
76,83.246,5969.8,-38,7,62,78.871,3896.08,40,9,51,102.407,2724.114,-25,-26,37,172.304,1395.048,37,-23,22,41.424,483.868,Looking_down
73,104.226,5504.784,-40,9,61,73.034,3833.24,46,11,49,104.036,2463.328,-44,-17,12,-141.34,150.816,25,-15,55,4.16,3110.58,Looking_down
86,84.685,7565.936,-40,4,61,74.827,3833.24,41,4,54,102.758,3054.024,-28,-27,40,175.711,1633.84,32,-30,33,26.565,1140.546,Looking_down
73,85.301,5504.784,-39,7,62,74.181,3896.08,42,8,53,105.068,2830.942,-30,-25,35,173.48,1209.67,38,-24,25,30.579,628.4,Looking_down
86,84.026,7565.936,-38,3,60,75.735,3770.4,40,4,50,101.31,2513.6,-29,-29,34,171.634,1175.108,36,-27,22,35.838,483.868,Looking_down
48,64.486,2413.056,-41,17,55,64.359,3110.58,41,16,48,108.06,2413.056,-36,-12,33,166.373,1140.546,47,-15,16,82.875,251.36,Looking_down
45,56.659,2120.85,-44,13,58,64.747,3462.484,40,13,52,106.699,2777.528,-40,-16,33,171.384,1140.546,46,-18,12,75.964,150.816,Looking_down
38,45.0,1432.752,-42,12,62,76.185,3896.08,43,20,51,105.642,2724.114,-32,-16,36,-172.093,1357.344,30,-11,41,16.699,1674.686,Looking_down
33,36.529,1140.546,-41,9,64,83.758,4222.848,47,20,50,104.859,2513.6,-25,-19,40,-168.69,1633.84,30,-12,49,17.7,2463.328,Looking_down
34,41.496,1175.108,-43,7,65,88.238,4288.83,47,18,51,103.496,2724.114,-24,-22,39,-168.408,1592.994,29,-14,50,16.26,2513.6,Looking_down
101,101.421,10472.286,-20,-3,69,91.66,4986.354,66,5,58,125.882,3462.484,10,-33,57,-170.049,3402.786,58,-30,55,24.702,3110.58,Looking_down
108,103.908,12216.096,-17,0,69,90.83,4986.354,67,6,61,128.367,3833.24,13,-31,60,-172.405,3770.4,64,-28,48,25.514,2413.056,Looking_down
80,118.156,6535.36,-37,11,65,79.38,4288.83,56,20,50,99.09,2513.6,-28,-20,30,-178.091,942.6,35,-10,51,11.094,2724.114,Looking_down
112,60.255,13020.448,-59,8,69,62.7,4986.354,26,11,55,99.293,3110.58,-53,-25,44,174.806,1935.472,10,-20,40,9.926,1633.84,Looking_down
113,59.381,13136.702,-54,9,69,61.587,4986.354,30,9,54,99.462,3054.024,-46,-22,50,180.0,2513.6,15,-21,39,8.746,1592.994,Looking_down
115,57.68,13730.54,-53,9,69,61.587,4986.354,31,9,54,101.725,3054.024,-43,-22,54,178.939,3054.024,18,-21,36,9.462,1357.344,Looking_down
126,72.997,16627.464,-47,-6,70,68.499,5058.62,43,2,57,102.095,3402.786,-33,-40,54,176.82,3054.024,28,-37,48,28.142,2413.056,Looking_down
124,76.075,15973.928,-44,-6,71,72.838,5130.886,48,3,56,101.31,3167.136,-27,-42,56,174.898,3167.136,31,-39,52,33.389,2777.528,Looking_down
125,77.074,16102.75,-42,-4,71,76.159,5130.886,50,4,56,103.299,3167.136,-23,-42,56,173.884,3167.136,34,-40,55,36.254,3110.58,Looking_down
127,103.163,16759.428,-20,-10,78,89.265,6371.976,65,-5,76,94.514,5969.8,1,-75,68,130.236,4700.432,49,-70,67,54.66,4631.308,Looking_down
134,105.068,18525.232,-21,-4,80,92.148,6535.36,61,3,75,93.814,5891.25,-1,-70,65,125.64,4288.83,45,-63,67,57.011,4631.308,Looking_down
136,104.85,19229.04,-23,0,74,92.322,5580.192,59,6,75,96.089,5891.25,-3,-65,67,122.989,4631.308,45,-61,69,57.907,4986.354,Looking_down
140,105.721,20234.48,-25,0,74,92.322,5580.192,57,5,74,96.17,5580.192,-4,-66,69,123.917,4986.354,43,-61,68,58.173,4700.432,Looking_down
95,114.692,9253.19,-45,7,43,93.991,1891.484,56,21,84,102.236,7389.984,-22,-16,44,176.1,1935.472,33,-12,67,-14.657,4631.308,Looking_down
113,94.05,13136.702,-52,0,72,87.614,5429.376,41,9,73,93.136,5504.784,-39,-62,60,119.511,3770.4,19,-54,70,47.291,5058.62,Looking_down
123,93.721,15845.106,-48,1,75,86.947,5891.25,41,8,73,94.699,5504.784,-32,-66,68,120.677,4700.432,19,-58,76,49.236,5969.8,Looking_down
126,94.086,16627.464,-47,2,74,86.135,5580.192,40,8,72,95.553,5429.376,-30,-63,69,124.38,4986.354,19,-56,74,49.899,5580.192,Looking_down
122,94.219,15332.96,-46,1,76,84.738,5969.8,41,9,71,95.631,5130.886,-30,-64,68,126.027,4700.432,22,-55,71,51.216,5130.886,Looking_down
120,93.814,15081.6,-46,2,73,82.972,5504.784,41,7,70,95.711,5058.62,-30,-63,69,126.209,4986.354,23,-57,73,53.915,5504.784,Looking_down
111,109.895,12904.194,-28,2,80,90.716,6535.36,55,2,88,95.194,8018.384,-14,-70,70,112.557,5058.62,45,-76,73,67.62,5504.784,Looking_down
125,67.944,16102.75,-65,6,84,82.539,7389.984,16,-5,86,84.685,7565.936,-67,-69,67,95.964,4631.308,0,-80,68,68.663,4700.432,Looking_down
114,79.472,13611.144,-54,3,86,85.347,7565.936,28,-5,91,86.855,8577.66,-51,-74,69,101.634,4986.354,11,-82,68,66.038,4700.432,Looking_down
113,84.943,13136.702,-49,1,88,86.748,8018.384,33,-6,93,88.152,9058.386,-43,-76,69,105.038,4986.354,17,-85,69,66.371,4986.354,Looking_down
114,87.489,13611.144,-48,1,88,88.047,8018.384,34,-5,93,88.152,9058.386,-40,-76,69,105.832,4986.354,19,-84,69,67.126,4986.354,Looking_down
167,84.867,28859.27,-67,-5,89,91.287,8109.502,27,-2,83,95.505,7041.222,-36,-49,59,-179.029,3522.182,-1,-34,67,-16.294,4631.308,Looking_to_the_side
168,84.222,29559.936,-66,-7,86,93.991,7565.936,30,-4,83,96.87,7041.222,-26,-39,76,-163.229,5969.8,0,-37,73,-14.226,5504.784,Looking_to_the_side
139,102.037,20089.948,-9,1,59,91.941,3522.182,44,9,49,98.13,2463.328,7,-41,39,140.194,1592.994,37,-34,42,61.607,1847.496,Looking_to_the_side
135,104.55,19087.65,-9,0,58,91.975,3462.484,46,4,52,92.203,2777.528,6,-42,37,136.081,1395.048,37,-40,41,60.945,1674.686,Looking_to_the_side
137,105.658,19370.43,-10,-1,59,91.941,3522.182,44,1,54,87.879,3054.024,6,-43,38,141.34,1432.752,31,-41,39,52.253,1592.994,Looking_to_the_side
130,105.101,17563.78,-10,0,57,92.01,3402.786,46,1,55,87.917,3110.58,6,-41,39,140.194,1592.994,33,-44,42,55.561,1847.496,Looking_to_the_side
118,104.153,14459.484,-25,1,50,71.565,2513.6,50,5,47,100.84,2215.11,-19,-31,31,147.804,974.02,40,-34,42,46.909,1847.496,Looking_to_the_side
115,104.517,13730.54,-27,3,49,66.038,2463.328,52,7,49,106.587,2463.328,-23,-29,33,145.84,1140.546,44,-32,43,44.061,1891.484,Looking_to_the_side
112,72.372,13020.448,-45,7,52,65.376,2777.528,31,-2,49,107.7,2463.328,-41,-30,40,138.013,1633.84,30,-36,26,49.635,653.536,Looking_to_the_side
112,67.068,13020.448,-47,7,55,65.298,3110.58,28,-5,46,106.113,2167.98,-44,-31,39,137.045,1592.994,28,-36,21,52.595,461.874,Looking_to_the_side
112,69.8,13020.448,-41,11,54,64.855,3054.024,24,-6,44,101.56,1935.472,-39,-30,43,130.314,1891.484,24,-39,24,68.629,603.264,Looking_to_the_side
116,72.97,13849.936,-37,9,54,66.251,3054.024,28,-8,44,101.56,1935.472,-34,-32,41,130.156,1674.686,29,-41,24,73.072,603.264,Looking_to_the_side
117,109.359,14336.946,-59,-7,85,69.444,7477.96,66,14,57,109.385,3402.786,-76,-81,69,86.682,4986.354,51,-22,52,20.171,2777.528,Looking_to_the_side
112,76.584,13020.448,-45,-8,59,72.474,3522.182,34,-3,52,106.699,2777.528,-40,-43,29,156.038,820.062,33,-36,23,43.264,505.862,Looking_to_the_side
134,91.283,18525.232,-30,-10,62,76.185,3896.08,47,-13,58,98.82,3462.484,-26,-50,30,143.13,942.6,41,-49,24,34.992,603.264,Looking_to_the_side
139,94.934,20089.948,-26,-10,63,78.158,4156.866,50,-13,61,97.472,3833.24,-21,-50,30,141.633,942.6,46,-52,24,45.0,603.264,Looking_to_the_side
141,96.072,20822.034,-28,-11,64,77.471,4222.848,50,-14,61,97.472,3833.24,-21,-51,32,148.736,1005.44,45,-53,24,43.363,603.264,Looking_to_the_side
143,96.384,21117.382,-28,-12,63,79.046,4156.866,51,-15,62,98.259,3896.08,-20,-52,32,146.31,1005.44,47,-54,24,45.0,603.264,Looking_to_the_side
145,96.733,21868.32,-27,-10,62,80.838,3896.08,50,-14,62,96.442,3896.08,-19,-50,32,143.842,1005.44,46,-55,25,54.462,628.4,Looking_to_the_side
143,100.448,21117.382,-22,-6,58,82.147,3462.484,51,-10,63,97.237,4156.866,-14,-47,33,133.781,1140.546,48,-52,25,56.31,628.4,Looking_to_the_side
